  119    0.4050  4.4574 -0.77601E-01  0.10103E-02  0.86915E-01  0.81198E+01  0.38874E+02
  120    0.4091  4.4908 -0.78611E-01  0.97031E-03  0.86875E-01  0.81024E+01  0.39112E+02
  121    0.4132  4.5241 -0.79627E-01  0.92929E-03  0.86834E-01  0.80850E+01  0.39345E+02
  122    0.4172  4.5573 -0.80650E-01  0.88740E-03  0.86792E-01  0.80677E+01  0.39581E+02
  123    0.4213  4.5904 -0.81678E-01  0.84441E-03  0.86749E-01  0.80503E+01  0.39816E+02
  124    0.4254  4.6235 -0.82712E-01  0.80059E-03  0.86706E-01  0.80331E+01  0.40056E+02
  125    0.4295  4.6564 -0.83752E-01  0.75589E-03  0.86661E-01  0.80159E+01  0.40289E+02
  126    0.4337  4.6893 -0.84799E-01  0.71030E-03  0.86615E-01  0.79987E+01  0.40525E+02
  127    0.4378  4.7221 -0.85851E-01  0.66357E-03  0.86569E-01  0.79816E+01  0.40763E+02
  128    0.4420  4.7549 -0.86909E-01  0.61601E-03  0.86521E-01  0.79645E+01  0.40997E+02
  129    0.4461  4.7875 -0.87973E-01  0.56757E-03  0.86473E-01  0.79474E+01  0.41239E+02
  130    0.4503  4.8201 -0.89044E-01  0.51808E-03  0.86423E-01  0.79304E+01  0.41474E+02
  131    0.4545  4.8526 -0.90121E-01  0.46740E-03  0.86372E-01  0.79135E+01  0.41712E+02
  132    0.4587  4.8850 -0.91203E-01  0.41605E-03  0.86321E-01  0.78966E+01  0.41946E+02
  133    0.4629  4.9173 -0.92291E-01  0.36370E-03  0.86269E-01  0.78797E+01  0.42185E+02
  134    0.4671  4.9495 -0.93385E-01  0.31021E-03  0.86215E-01  0.78629E+01  0.42423E+02
  135    0.4713  4.9817 -0.94486E-01  0.25589E-03  0.86161E-01  0.78461E+01  0.42662E+02
  136    0.4756  5.0138 -0.95593E-01  0.20041E-03  0.86105E-01  0.78294E+01  0.42899E+02
  137    0.4798  5.0458 -0.96705E-01  0.14406E-03  0.86049E-01  0.78127E+01  0.43140E+02
  138    0.4841  5.0777 -0.97824E-01  0.86554E-04  0.85992E-01  0.77960E+01  0.43373E+02
  139    0.4884  5.1095 -0.98949E-01  0.28370E-04  0.85933E-01  0.77794E+01  0.43617E+02
  140    0.4927  5.1412 -0.10008E+00 -0.31220E-04  0.85874E-01  0.77629E+01  0.43852E+02
