  134    0.4671  4.9495 -0.96007E-01 -0.12880E-03  0.83778E-01  0.77191E+01  0.54141E+02
  135    0.4713  4.9817 -0.97138E-01 -0.18942E-03  0.83718E-01  0.77028E+01  0.54442E+02
  136    0.4756  5.0138 -0.98274E-01 -0.25111E-03  0.83656E-01  0.76865E+01  0.54739E+02
  137    0.4798  5.0458 -0.99417E-01 -0.31375E-03  0.83593E-01  0.76703E+01  0.55041E+02
  138    0.4841  5.0777 -0.10057E+00 -0.37756E-03  0.83530E-01  0.76541E+01  0.55333E+02
  139    0.4884  5.1095 -0.10172E+00 -0.44228E-03  0.83465E-01  0.76380E+01  0.55639E+02
  140    0.4927  5.1412 -0.10288E+00 -0.50792E-03  0.83399E-01  0.76219E+01  0.55934E+02
  141    0.4970  5.1729 -0.10405E+00 -0.57489E-03  0.83332E-01  0.76058E+01  0.56234E+02
  142    0.5013  5.2045 -0.10523E+00 -0.64265E-03  0.83264E-01  0.75898E+01  0.56529E+02
  143    0.5056  5.2360 -0.10641E+00 -0.71164E-03  0.83195E-01  0.75738E+01  0.56827E+02
  144    0.5100  5.2674 -0.10759E+00 -0.78168E-03  0.83125E-01  0.75579E+01  0.57127E+02
  145    0.5143  5.2987 -0.10879E+00 -0.85282E-03  0.83054E-01  0.75421E+01  0.57423E+02
  146    0.5187  5.3300 -0.10998E+00 -0.92493E-03  0.82982E-01  0.75262E+01  0.57726E+02
  147    0.5231  5.3612 -0.11119E+00 -0.99820E-03  0.82909E-01  0.75104E+01  0.58026E+02
  148    0.5275  5.3922 -0.11240E+00 -0.10725E-02  0.82835E-01  0.74947E+01  0.58320E+02
  149    0.5319  5.4233 -0.11362E+00 -0.11478E-02  0.82759E-01  0.74790E+01  0.58624E+02
  150    0.5363  5.4542 -0.11484E+00 -0.12244E-02  0.82683E-01  0.74633E+01  0.58923E+02
  151    0.5407  5.4850 -0.11608E+00 -0.13020E-02  0.82605E-01  0.74477E+01  0.59219E+02
  152    0.5452  5.5158 -0.11731E+00 -0.13806E-02  0.82526E-01  0.74321E+01  0.59517E+02
  153    0.5497  5.5464 -0.11856E+00 -0.14605E-02  0.82447E-01  0.74166E+01  0.59816E+02
  154    0.5541  5.5770 -0.11981E+00 -0.15412E-02  0.82366E-01  0.74011E+01  0.60112E+02
  155    0.5586  5.6075 -0.12106E+00 -0.16234E-02  0.82284E-01  0.73857E+01  0.60414E+02
  156    0.5631  5.6380 -0.12232E+00 -0.17063E-02  0.82201E-01  0.73703E+01  0.60708E+02
  157    0.5676  5.6683 -0.12359E+00 -0.17905E-02  0.82117E-01  0.73549E+01  0.61006E+02
  158    0.5721  5.6986 -0.12487E+00 -0.18761E-02  0.82031E-01  0.73396E+01  0.61303E+02
  159    0.5767  5.7287 -0.12615E+00 -0.19625E-02  0.81945E-01  0.73243E+01  0.61601E+02
  160    0.5812  5.7588 -0.12744E+00 -0.20503E-02  0.81857E-01  0.73091E+01  0.61898E+02
  161    0.5858  5.7888 -0.12873E+00 -0.21390E-02  0.81768E-01  0.72939E+01  0.62194E+02
  162    0.5904  5.8188 -0.13003E+00 -0.22290E-02  0.81678E-01  0.72788E+01  0.62492E+02
  163    0.5949  5.8486 -0.13134E+00 -0.23201E-02  0.81587E-01  0.72636E+01  0.62793E+02
